"entity_key","date","year","year_season","year_quarter","year_month","year_week","season_number","season","season_de","season_einkauf","month","week","day_of_month","day_of_week","day_name","month_name","last_day_of_month","last_day_of_week","business_day","working_days","next_ship_day"
1661,2016-07-18,2016,"2016-2-FW","2016-Q3","2016-07","2016-29",2,FW,HW,HW16,7,29,18,1,Monday   ,July     ,2016-07-31,2016-07-24,2016-07-18,1,2016-07-19
1662,2016-07-19,2016,"2016-2-FW","2016-Q3","2016-07","2016-29",2,FW,HW,HW16,7,29,19,2,Tuesday  ,July     ,2016-07-31,2016-07-24,2016-07-19,1,2016-07-20
1663,2016-07-20,2016,"2016-2-FW","2016-Q3","2016-07","2016-29",2,FW,HW,HW16,7,29,20,3,Wednesday,July     ,2016-07-31,2016-07-24,2016-07-20,1,2016-07-21
1664,2016-07-21,2016,"2016-2-FW","2016-Q3","2016-07","2016-29",2,FW,HW,HW16,7,29,21,4,Thursday ,July     ,2016-07-31,2016-07-24,2016-07-21,1,2016-07-22
1665,2016-07-22,2016,"2016-2-FW","2016-Q3","2016-07","2016-29",2,FW,HW,HW16,7,29,22,5,Friday   ,July     ,2016-07-31,2016-07-24,2016-07-22,1,2016-07-25
1666,2016-07-23,2016,"2016-2-FW","2016-Q3","2016-07","2016-29",2,FW,HW,HW16,7,29,23,6,Saturday ,July     ,2016-07-31,2016-07-24,2016-07-25,0,2016-07-25
1667,2016-07-24,2016,"2016-2-FW","2016-Q3","2016-07","2016-29",2,FW,HW,HW16,7,29,24,7,Sunday   ,July     ,2016-07-31,2016-07-24,2016-07-25,0,2016-07-25
1668,2016-07-25,2016,"2016-2-FW","2016-Q3","2016-07","2016-30",2,FW,HW,HW16,7,30,25,1,Monday   ,July     ,2016-07-31,2016-07-31,2016-07-25,1,2016-07-26
1669,2016-07-26,2016,"2016-2-FW","2016-Q3","2016-07","2016-30",2,FW,HW,HW16,7,30,26,2,Tuesday  ,July     ,2016-07-31,2016-07-31,2016-07-26,1,2016-07-27
1670,2016-07-27,2016,"2016-2-FW","2016-Q3","2016-07","2016-30",2,FW,HW,HW16,7,30,27,3,Wednesday,July     ,2016-07-31,2016-07-31,2016-07-27,1,2016-07-28
1671,2016-07-28,2016,"2016-2-FW","2016-Q3","2016-07","2016-30",2,FW,HW,HW16,7,30,28,4,Thursday ,July     ,2016-07-31,2016-07-31,2016-07-28,1,2016-07-29
1672,2016-07-29,2016,"2016-2-FW","2016-Q3","2016-07","2016-30",2,FW,HW,HW16,7,30,29,5,Friday   ,July     ,2016-07-31,2016-07-31,2016-07-29,1,2016-08-01
1673,2016-07-30,2016,"2016-2-FW","2016-Q3","2016-07","2016-30",2,FW,HW,HW16,7,30,30,6,Saturday ,July     ,2016-07-31,2016-07-31,2016-08-01,0,2016-08-01
1674,2016-07-31,2016,"2016-2-FW","2016-Q3","2016-07","2016-30",2,FW,HW,HW16,7,30,31,7,Sunday   ,July     ,2016-07-31,2016-07-31,2016-08-01,0,2016-08-01
1675,2016-08-01,2016,"2016-2-FW","2016-Q3","2016-08","2016-31",2,FW,HW,HW16,8,31,1,1,Monday   ,August   ,2016-08-31,2016-08-07,2016-08-01,1,2016-08-02
1676,2016-08-02,2016,"2016-2-FW","2016-Q3","2016-08","2016-31",2,FW,HW,HW16,8,31,2,2,Tuesday  ,August   ,2016-08-31,2016-08-07,2016-08-02,1,2016-08-03
1677,2016-08-03,2016,"2016-2-FW","2016-Q3","2016-08","2016-31",2,FW,HW,HW16,8,31,3,3,Wednesday,August   ,2016-08-31,2016-08-07,2016-08-03,1,2016-08-04
1678,2016-08-04,2016,"2016-2-FW","2016-Q3","2016-08","2016-31",2,FW,HW,HW16,8,31,4,4,Thursday ,August   ,2016-08-31,2016-08-07,2016-08-04,1,2016-08-05
1679,2016-08-05,2016,"2016-2-FW","2016-Q3","2016-08","2016-31",2,FW,HW,HW16,8,31,5,5,Friday   ,August   ,2016-08-31,2016-08-07,2016-08-05,1,2016-08-08
1680,2016-08-06,2016,"2016-2-FW","2016-Q3","2016-08","2016-31",2,FW,HW,HW16,8,31,6,6,Saturday ,August   ,2016-08-31,2016-08-07,2016-08-08,0,2016-08-08
1681,2016-08-07,2016,"2016-2-FW","2016-Q3","2016-08","2016-31",2,FW,HW,HW16,8,31,7,7,Sunday   ,August   ,2016-08-31,2016-08-07,2016-08-08,0,2016-08-08
1682,2016-08-08,2016,"2016-2-FW","2016-Q3","2016-08","2016-32",2,FW,HW,HW16,8,32,8,1,Monday   ,August   ,2016-08-31,2016-08-14,2016-08-08,1,2016-08-09
1683,2016-08-09,2016,"2016-2-FW","2016-Q3","2016-08","2016-32",2,FW,HW,HW16,8,32,9,2,Tuesday  ,August   ,2016-08-31,2016-08-14,2016-08-09,1,2016-08-10
1684,2016-08-10,2016,"2016-2-FW","2016-Q3","2016-08","2016-32",2,FW,HW,HW16,8,32,10,3,Wednesday,August   ,2016-08-31,2016-08-14,2016-08-10,1,2016-08-11
1685,2016-08-11,2016,"2016-2-FW","2016-Q3","2016-08","2016-32",2,FW,HW,HW16,8,32,11,4,Thursday ,August   ,2016-08-31,2016-08-14,2016-08-11,1,2016-08-12
1686,2016-08-12,2016,"2016-2-FW","2016-Q3","2016-08","2016-32",2,FW,HW,HW16,8,32,12,5,Friday   ,August   ,2016-08-31,2016-08-14,2016-08-12,1,2016-08-15
1687,2016-08-13,2016,"2016-2-FW","2016-Q3","2016-08","2016-32",2,FW,HW,HW16,8,32,13,6,Saturday ,August   ,2016-08-31,2016-08-14,2016-08-15,0,2016-08-15
1688,2016-08-14,2016,"2016-2-FW","2016-Q3","2016-08","2016-32",2,FW,HW,HW16,8,32,14,7,Sunday   ,August   ,2016-08-31,2016-08-14,2016-08-15,0,2016-08-15
1689,2016-08-15,2016,"2016-2-FW","2016-Q3","2016-08","2016-33",2,FW,HW,HW16,8,33,15,1,Monday   ,August   ,2016-08-31,2016-08-21,2016-08-15,1,2016-08-16
1690,2016-08-16,2016,"2016-2-FW","2016-Q3","2016-08","2016-33",2,FW,HW,HW16,8,33,16,2,Tuesday  ,August   ,2016-08-31,2016-08-21,2016-08-16,1,2016-08-17
1691,2016-08-17,2016,"2016-2-FW","2016-Q3","2016-08","2016-33",2,FW,HW,HW16,8,33,17,3,Wednesday,August   ,2016-08-31,2016-08-21,2016-08-17,1,2016-08-18
1692,2016-08-18,2016,"2016-2-FW","2016-Q3","2016-08","2016-33",2,FW,HW,HW16,8,33,18,4,Thursday ,August   ,2016-08-31,2016-08-21,2016-08-18,1,2016-08-19
1693,2016-08-19,2016,"2016-2-FW","2016-Q3","2016-08","2016-33",2,FW,HW,HW16,8,33,19,5,Friday   ,August   ,2016-08-31,2016-08-21,2016-08-19,1,2016-08-22
1694,2016-08-20,2016,"2016-2-FW","2016-Q3","2016-08","2016-33",2,FW,HW,HW16,8,33,20,6,Saturday ,August   ,2016-08-31,2016-08-21,2016-08-22,0,2016-08-22
1695,2016-08-21,2016,"2016-2-FW","2016-Q3","2016-08","2016-33",2,FW,HW,HW16,8,33,21,7,Sunday   ,August   ,2016-08-31,2016-08-21,2016-08-22,0,2016-08-22
1696,2016-08-22,2016,"2016-2-FW","2016-Q3","2016-08","2016-34",2,FW,HW,HW16,8,34,22,1,Monday   ,August   ,2016-08-31,2016-08-28,2016-08-22,1,2016-08-23
1697,2016-08-23,2016,"2016-2-FW","2016-Q3","2016-08","2016-34",2,FW,HW,HW16,8,34,23,2,Tuesday  ,August   ,2016-08-31,2016-08-28,2016-08-23,1,2016-08-24
1698,2016-08-24,2016,"2016-2-FW","2016-Q3","2016-08","2016-34",2,FW,HW,HW16,8,34,24,3,Wednesday,August   ,2016-08-31,2016-08-28,2016-08-24,1,2016-08-25
1699,2016-08-25,2016,"2016-2-FW","2016-Q3","2016-08","2016-34",2,FW,HW,HW16,8,34,25,4,Thursday ,August   ,2016-08-31,2016-08-28,2016-08-25,1,2016-08-26
1700,2016-08-26,2016,"2016-2-FW","2016-Q3","2016-08","2016-34",2,FW,HW,HW16,8,34,26,5,Friday   ,August   ,2016-08-31,2016-08-28,2016-08-26,1,2016-08-29
1701,2016-08-27,2016,"2016-2-FW","2016-Q3","2016-08","2016-34",2,FW,HW,HW16,8,34,27,6,Saturday ,August   ,2016-08-31,2016-08-28,2016-08-29,0,2016-08-29
1702,2016-08-28,2016,"2016-2-FW","2016-Q3","2016-08","2016-34",2,FW,HW,HW16,8,34,28,7,Sunday   ,August   ,2016-08-31,2016-08-28,2016-08-29,0,2016-08-29
1703,2016-08-29,2016,"2016-2-FW","2016-Q3","2016-08","2016-35",2,FW,HW,HW16,8,35,29,1,Monday   ,August   ,2016-08-31,2016-09-04,2016-08-29,1,2016-08-30
1704,2016-08-30,2016,"2016-2-FW","2016-Q3","2016-08","2016-35",2,FW,HW,HW16,8,35,30,2,Tuesday  ,August   ,2016-08-31,2016-09-04,2016-08-30,1,2016-08-31
1705,2016-08-31,2016,"2016-2-FW","2016-Q3","2016-08","2016-35",2,FW,HW,HW16,8,35,31,3,Wednesday,August   ,2016-08-31,2016-09-04,2016-08-31,1,2016-09-01
1706,2016-09-01,2016,"2016-2-FW","2016-Q3","2016-09","2016-35",2,FW,HW,HW16,9,35,1,4,Thursday ,September,2016-09-30,2016-09-04,2016-09-01,1,2016-09-02
1707,2016-09-02,2016,"2016-2-FW","2016-Q3","2016-09","2016-35",2,FW,HW,HW16,9,35,2,5,Friday   ,September,2016-09-30,2016-09-04,2016-09-02,1,2016-09-05
1708,2016-09-03,2016,"2016-2-FW","2016-Q3","2016-09","2016-35",2,FW,HW,HW16,9,35,3,6,Saturday ,September,2016-09-30,2016-09-04,2016-09-05,0,2016-09-05
1709,2016-09-04,2016,"2016-2-FW","2016-Q3","2016-09","2016-35",2,FW,HW,HW16,9,35,4,7,Sunday   ,September,2016-09-30,2016-09-04,2016-09-05,0,2016-09-05
1710,2016-09-05,2016,"2016-2-FW","2016-Q3","2016-09","2016-36",2,FW,HW,HW16,9,36,5,1,Monday   ,September,2016-09-30,2016-09-11,2016-09-05,1,2016-09-06
1711,2016-09-06,2016,"2016-2-FW","2016-Q3","2016-09","2016-36",2,FW,HW,HW16,9,36,6,2,Tuesday  ,September,2016-09-30,2016-09-11,2016-09-06,1,2016-09-07
1712,2016-09-07,2016,"2016-2-FW","2016-Q3","2016-09","2016-36",2,FW,HW,HW16,9,36,7,3,Wednesday,September,2016-09-30,2016-09-11,2016-09-07,1,2016-09-08
1713,2016-09-08,2016,"2016-2-FW","2016-Q3","2016-09","2016-36",2,FW,HW,HW16,9,36,8,4,Thursday ,September,2016-09-30,2016-09-11,2016-09-08,1,2016-09-09
1714,2016-09-09,2016,"2016-2-FW","2016-Q3","2016-09","2016-36",2,FW,HW,HW16,9,36,9,5,Friday   ,September,2016-09-30,2016-09-11,2016-09-09,1,2016-09-12
1715,2016-09-10,2016,"2016-2-FW","2016-Q3","2016-09","2016-36",2,FW,HW,HW16,9,36,10,6,Saturday ,September,2016-09-30,2016-09-11,2016-09-12,0,2016-09-12
1716,2016-09-11,2016,"2016-2-FW","2016-Q3","2016-09","2016-36",2,FW,HW,HW16,9,36,11,7,Sunday   ,September,2016-09-30,2016-09-11,2016-09-12,0,2016-09-12
1717,2016-09-12,2016,"2016-2-FW","2016-Q3","2016-09","2016-37",2,FW,HW,HW16,9,37,12,1,Monday   ,September,2016-09-30,2016-09-18,2016-09-12,1,2016-09-13
1718,2016-09-13,2016,"2016-2-FW","2016-Q3","2016-09","2016-37",2,FW,HW,HW16,9,37,13,2,Tuesday  ,September,2016-09-30,2016-09-18,2016-09-13,1,2016-09-14
1719,2016-09-14,2016,"2016-2-FW","2016-Q3","2016-09","2016-37",2,FW,HW,HW16,9,37,14,3,Wednesday,September,2016-09-30,2016-09-18,2016-09-14,1,2016-09-15
1720,2016-09-15,2016,"2016-2-FW","2016-Q3","2016-09","2016-37",2,FW,HW,HW16,9,37,15,4,Thursday ,September,2016-09-30,2016-09-18,2016-09-15,1,2016-09-16
1721,2016-09-16,2016,"2016-2-FW","2016-Q3","2016-09","2016-37",2,FW,HW,HW16,9,37,16,5,Friday   ,September,2016-09-30,2016-09-18,2016-09-16,1,2016-09-19
1722,2016-09-17,2016,"2016-2-FW","2016-Q3","2016-09","2016-37",2,FW,HW,HW16,9,37,17,6,Saturday ,September,2016-09-30,2016-09-18,2016-09-19,0,2016-09-19
1723,2016-09-18,2016,"2016-2-FW","2016-Q3","2016-09","2016-37",2,FW,HW,HW16,9,37,18,7,Sunday   ,September,2016-09-30,2016-09-18,2016-09-19,0,2016-09-19
1724,2016-09-19,2016,"2016-2-FW","2016-Q3","2016-09","2016-38",2,FW,HW,HW16,9,38,19,1,Monday   ,September,2016-09-30,2016-09-25,2016-09-19,1,2016-09-20
1725,2016-09-20,2016,"2016-2-FW","2016-Q3","2016-09","2016-38",2,FW,HW,HW16,9,38,20,2,Tuesday  ,September,2016-09-30,2016-09-25,2016-09-20,1,2016-09-21
1726,2016-09-21,2016,"2016-2-FW","2016-Q3","2016-09","2016-38",2,FW,HW,HW16,9,38,21,3,Wednesday,September,2016-09-30,2016-09-25,2016-09-21,1,2016-09-22
1727,2016-09-22,2016,"2016-2-FW","2016-Q3","2016-09","2016-38",2,FW,HW,HW16,9,38,22,4,Thursday ,September,2016-09-30,2016-09-25,2016-09-22,1,2016-09-23
1728,2016-09-23,2016,"2016-2-FW","2016-Q3","2016-09","2016-38",2,FW,HW,HW16,9,38,23,5,Friday   ,September,2016-09-30,2016-09-25,2016-09-23,1,2016-09-26
1729,2016-09-24,2016,"2016-2-FW","2016-Q3","2016-09","2016-38",2,FW,HW,HW16,9,38,24,6,Saturday ,September,2016-09-30,2016-09-25,2016-09-26,0,2016-09-26
1730,2016-09-25,2016,"2016-2-FW","2016-Q3","2016-09","2016-38",2,FW,HW,HW16,9,38,25,7,Sunday   ,September,2016-09-30,2016-09-25,2016-09-26,0,2016-09-26
1731,2016-09-26,2016,"2016-2-FW","2016-Q3","2016-09","2016-39",2,FW,HW,HW16,9,39,26,1,Monday   ,September,2016-09-30,2016-10-02,2016-09-26,1,2016-09-27
1732,2016-09-27,2016,"2016-2-FW","2016-Q3","2016-09","2016-39",2,FW,HW,HW16,9,39,27,2,Tuesday  ,September,2016-09-30,2016-10-02,2016-09-27,1,2016-09-28
1733,2016-09-28,2016,"2016-2-FW","2016-Q3","2016-09","2016-39",2,FW,HW,HW16,9,39,28,3,Wednesday,September,2016-09-30,2016-10-02,2016-09-28,1,2016-09-29
1734,2016-09-29,2016,"2016-2-FW","2016-Q3","2016-09","2016-39",2,FW,HW,HW16,9,39,29,4,Thursday ,September,2016-09-30,2016-10-02,2016-09-29,1,2016-09-30
1735,2016-09-30,2016,"2016-2-FW","2016-Q3","2016-09","2016-39",2,FW,HW,HW16,9,39,30,5,Friday   ,September,2016-09-30,2016-10-02,2016-09-30,1,2016-10-04
1736,2016-10-01,2016,"2016-2-FW","2016-Q4","2016-10","2016-39",2,FW,HW,HW16,10,39,1,6,Saturday ,October  ,2016-10-31,2016-10-02,2016-10-04,0,2016-10-04
1737,2016-10-02,2016,"2016-2-FW","2016-Q4","2016-10","2016-39",2,FW,HW,HW16,10,39,2,7,Sunday   ,October  ,2016-10-31,2016-10-02,2016-10-04,0,2016-10-04
1738,2016-10-03,2016,"2016-2-FW","2016-Q4","2016-10","2016-40",2,FW,HW,HW16,10,40,3,1,Monday   ,October  ,2016-10-31,2016-10-09,2016-10-04,0,2016-10-04
1739,2016-10-04,2016,"2016-2-FW","2016-Q4","2016-10","2016-40",2,FW,HW,HW16,10,40,4,2,Tuesday  ,October  ,2016-10-31,2016-10-09,2016-10-04,1,2016-10-05
1740,2016-10-05,2016,"2016-2-FW","2016-Q4","2016-10","2016-40",2,FW,HW,HW16,10,40,5,3,Wednesday,October  ,2016-10-31,2016-10-09,2016-10-05,1,2016-10-06
1741,2016-10-06,2016,"2016-2-FW","2016-Q4","2016-10","2016-40",2,FW,HW,HW16,10,40,6,4,Thursday ,October  ,2016-10-31,2016-10-09,2016-10-06,1,2016-10-07
1742,2016-10-07,2016,"2016-2-FW","2016-Q4","2016-10","2016-40",2,FW,HW,HW16,10,40,7,5,Friday   ,October  ,2016-10-31,2016-10-09,2016-10-07,1,2016-10-10
1743,2016-10-08,2016,"2016-2-FW","2016-Q4","2016-10","2016-40",2,FW,HW,HW16,10,40,8,6,Saturday ,October  ,2016-10-31,2016-10-09,2016-10-10,0,2016-10-10
1744,2016-10-09,2016,"2016-2-FW","2016-Q4","2016-10","2016-40",2,FW,HW,HW16,10,40,9,7,Sunday   ,October  ,2016-10-31,2016-10-09,2016-10-10,0,2016-10-10
1745,2016-10-10,2016,"2016-2-FW","2016-Q4","2016-10","2016-41",2,FW,HW,HW16,10,41,10,1,Monday   ,October  ,2016-10-31,2016-10-16,2016-10-10,1,2016-10-11
1746,2016-10-11,2016,"2016-2-FW","2016-Q4","2016-10","2016-41",2,FW,HW,HW16,10,41,11,2,Tuesday  ,October  ,2016-10-31,2016-10-16,2016-10-11,1,2016-10-12
1747,2016-10-12,2016,"2016-2-FW","2016-Q4","2016-10","2016-41",2,FW,HW,HW16,10,41,12,3,Wednesday,October  ,2016-10-31,2016-10-16,2016-10-12,1,2016-10-13
1748,2016-10-13,2016,"2016-2-FW","2016-Q4","2016-10","2016-41",2,FW,HW,HW16,10,41,13,4,Thursday ,October  ,2016-10-31,2016-10-16,2016-10-13,1,2016-10-14
1749,2016-10-14,2016,"2016-2-FW","2016-Q4","2016-10","2016-41",2,FW,HW,HW16,10,41,14,5,Friday   ,October  ,2016-10-31,2016-10-16,2016-10-14,1,2016-10-17
1750,2016-10-15,2016,"2016-2-FW","2016-Q4","2016-10","2016-41",2,FW,HW,HW16,10,41,15,6,Saturday ,October  ,2016-10-31,2016-10-16,2016-10-17,0,2016-10-17
1751,2016-10-16,2016,"2016-2-FW","2016-Q4","2016-10","2016-41",2,FW,HW,HW16,10,41,16,7,Sunday   ,October  ,2016-10-31,2016-10-16,2016-10-17,0,2016-10-17
1752,2016-10-17,2016,"2016-2-FW","2016-Q4","2016-10","2016-42",2,FW,HW,HW16,10,42,17,1,Monday   ,October  ,2016-10-31,2016-10-23,2016-10-17,1,2016-10-18
1753,2016-10-18,2016,"2016-2-FW","2016-Q4","2016-10","2016-42",2,FW,HW,HW16,10,42,18,2,Tuesday  ,October  ,2016-10-31,2016-10-23,2016-10-18,1,2016-10-19
1754,2016-10-19,2016,"2016-2-FW","2016-Q4","2016-10","2016-42",2,FW,HW,HW16,10,42,19,3,Wednesday,October  ,2016-10-31,2016-10-23,2016-10-19,1,2016-10-20
1755,2016-10-20,2016,"2016-2-FW","2016-Q4","2016-10","2016-42",2,FW,HW,HW16,10,42,20,4,Thursday ,October  ,2016-10-31,2016-10-23,2016-10-20,1,2016-10-21
1756,2016-10-21,2016,"2016-2-FW","2016-Q4","2016-10","2016-42",2,FW,HW,HW16,10,42,21,5,Friday   ,October  ,2016-10-31,2016-10-23,2016-10-21,1,2016-10-24
1757,2016-10-22,2016,"2016-2-FW","2016-Q4","2016-10","2016-42",2,FW,HW,HW16,10,42,22,6,Saturday ,October  ,2016-10-31,2016-10-23,2016-10-24,0,2016-10-24
1758,2016-10-23,2016,"2016-2-FW","2016-Q4","2016-10","2016-42",2,FW,HW,HW16,10,42,23,7,Sunday   ,October  ,2016-10-31,2016-10-23,2016-10-24,0,2016-10-24
1759,2016-10-24,2016,"2016-2-FW","2016-Q4","2016-10","2016-43",2,FW,HW,HW16,10,43,24,1,Monday   ,October  ,2016-10-31,2016-10-30,2016-10-24,1,2016-10-25
1760,2016-10-25,2016,"2016-2-FW","2016-Q4","2016-10","2016-43",2,FW,HW,HW16,10,43,25,2,Tuesday  ,October  ,2016-10-31,2016-10-30,2016-10-25,1,2016-10-26
1761,2016-10-26,2016,"2016-2-FW","2016-Q4","2016-10","2016-43",2,FW,HW,HW16,10,43,26,3,Wednesday,October  ,2016-10-31,2016-10-30,2016-10-26,1,2016-10-27
1762,2016-10-27,2016,"2016-2-FW","2016-Q4","2016-10","2016-43",2,FW,HW,HW16,10,43,27,4,Thursday ,October  ,2016-10-31,2016-10-30,2016-10-27,1,2016-10-28
1763,2016-10-28,2016,"2016-2-FW","2016-Q4","2016-10","2016-43",2,FW,HW,HW16,10,43,28,5,Friday   ,October  ,2016-10-31,2016-10-30,2016-10-28,1,2016-10-31
1764,2016-10-29,2016,"2016-2-FW","2016-Q4","2016-10","2016-43",2,FW,HW,HW16,10,43,29,6,Saturday ,October  ,2016-10-31,2016-10-30,2016-10-31,0,2016-10-31
1765,2016-10-30,2016,"2016-2-FW","2016-Q4","2016-10","2016-43",2,FW,HW,HW16,10,43,30,7,Sunday   ,October  ,2016-10-31,2016-10-30,2016-10-31,0,2016-10-31
1766,2016-10-31,2016,"2016-2-FW","2016-Q4","2016-10","2016-44",2,FW,HW,HW16,10,44,31,1,Monday   ,October  ,2016-10-31,2016-11-06,2016-10-31,1,2016-11-01
1767,2016-11-01,2016,"2016-2-FW","2016-Q4","2016-11","2016-44",2,FW,HW,HW16,11,44,1,2,Tuesday  ,November ,2016-11-30,2016-11-06,2016-11-01,1,2016-11-02
1768,2016-11-02,2016,"2016-2-FW","2016-Q4","2016-11","2016-44",2,FW,HW,HW16,11,44,2,3,Wednesday,November ,2016-11-30,2016-11-06,2016-11-02,1,2016-11-03
1769,2016-11-03,2016,"2016-2-FW","2016-Q4","2016-11","2016-44",2,FW,HW,HW16,11,44,3,4,Thursday ,November ,2016-11-30,2016-11-06,2016-11-03,1,2016-11-04
1770,2016-11-04,2016,"2016-2-FW","2016-Q4","2016-11","2016-44",2,FW,HW,HW16,11,44,4,5,Friday   ,November ,2016-11-30,2016-11-06,2016-11-04,1,2016-11-07
1771,2016-11-05,2016,"2016-2-FW","2016-Q4","2016-11","2016-44",2,FW,HW,HW16,11,44,5,6,Saturday ,November ,2016-11-30,2016-11-06,2016-11-07,0,2016-11-07
1772,2016-11-06,2016,"2016-2-FW","2016-Q4","2016-11","2016-44",2,FW,HW,HW16,11,44,6,7,Sunday   ,November ,2016-11-30,2016-11-06,2016-11-07,0,2016-11-07
1773,2016-11-07,2016,"2016-2-FW","2016-Q4","2016-11","2016-45",2,FW,HW,HW16,11,45,7,1,Monday   ,November ,2016-11-30,2016-11-13,2016-11-07,1,2016-11-08
1774,2016-11-08,2016,"2016-2-FW","2016-Q4","2016-11","2016-45",2,FW,HW,HW16,11,45,8,2,Tuesday  ,November ,2016-11-30,2016-11-13,2016-11-08,1,2016-11-09
1775,2016-11-09,2016,"2016-2-FW","2016-Q4","2016-11","2016-45",2,FW,HW,HW16,11,45,9,3,Wednesday,November ,2016-11-30,2016-11-13,2016-11-09,1,2016-11-10
1776,2016-11-10,2016,"2016-2-FW","2016-Q4","2016-11","2016-45",2,FW,HW,HW16,11,45,10,4,Thursday ,November ,2016-11-30,2016-11-13,2016-11-10,1,2016-11-11
1777,2016-11-11,2016,"2016-2-FW","2016-Q4","2016-11","2016-45",2,FW,HW,HW16,11,45,11,5,Friday   ,November ,2016-11-30,2016-11-13,2016-11-11,1,2016-11-14
1778,2016-11-12,2016,"2016-2-FW","2016-Q4","2016-11","2016-45",2,FW,HW,HW16,11,45,12,6,Saturday ,November ,2016-11-30,2016-11-13,2016-11-14,0,2016-11-14
1779,2016-11-13,2016,"2016-2-FW","2016-Q4","2016-11","2016-45",2,FW,HW,HW16,11,45,13,7,Sunday   ,November ,2016-11-30,2016-11-13,2016-11-14,0,2016-11-14
1780,2016-11-14,2016,"2016-2-FW","2016-Q4","2016-11","2016-46",2,FW,HW,HW16,11,46,14,1,Monday   ,November ,2016-11-30,2016-11-20,2016-11-14,1,2016-11-15
1781,2016-11-15,2016,"2016-2-FW","2016-Q4","2016-11","2016-46",2,FW,HW,HW16,11,46,15,2,Tuesday  ,November ,2016-11-30,2016-11-20,2016-11-15,1,2016-11-16
1782,2016-11-16,2016,"2016-2-FW","2016-Q4","2016-11","2016-46",2,FW,HW,HW16,11,46,16,3,Wednesday,November ,2016-11-30,2016-11-20,2016-11-16,1,2016-11-17
1783,2016-11-17,2016,"2016-2-FW","2016-Q4","2016-11","2016-46",2,FW,HW,HW16,11,46,17,4,Thursday ,November ,2016-11-30,2016-11-20,2016-11-17,1,2016-11-18
1784,2016-11-18,2016,"2016-2-FW","2016-Q4","2016-11","2016-46",2,FW,HW,HW16,11,46,18,5,Friday   ,November ,2016-11-30,2016-11-20,2016-11-18,1,2016-11-21
1785,2016-11-19,2016,"2016-2-FW","2016-Q4","2016-11","2016-46",2,FW,HW,HW16,11,46,19,6,Saturday ,November ,2016-11-30,2016-11-20,2016-11-21,0,2016-11-21
1786,2016-11-20,2016,"2016-2-FW","2016-Q4","2016-11","2016-46",2,FW,HW,HW16,11,46,20,7,Sunday   ,November ,2016-11-30,2016-11-20,2016-11-21,0,2016-11-21
1787,2016-11-21,2016,"2016-2-FW","2016-Q4","2016-11","2016-47",2,FW,HW,HW16,11,47,21,1,Monday   ,November ,2016-11-30,2016-11-27,2016-11-21,1,2016-11-22
1788,2016-11-22,2016,"2016-2-FW","2016-Q4","2016-11","2016-47",2,FW,HW,HW16,11,47,22,2,Tuesday  ,November ,2016-11-30,2016-11-27,2016-11-22,1,2016-11-23
1789,2016-11-23,2016,"2016-2-FW","2016-Q4","2016-11","2016-47",2,FW,HW,HW16,11,47,23,3,Wednesday,November ,2016-11-30,2016-11-27,2016-11-23,1,2016-11-24
1790,2016-11-24,2016,"2016-2-FW","2016-Q4","2016-11","2016-47",2,FW,HW,HW16,11,47,24,4,Thursday ,November ,2016-11-30,2016-11-27,2016-11-24,1,2016-11-25
1791,2016-11-25,2016,"2016-2-FW","2016-Q4","2016-11","2016-47",2,FW,HW,HW16,11,47,25,5,Friday   ,November ,2016-11-30,2016-11-27,2016-11-25,1,2016-11-28
1792,2016-11-26,2016,"2016-2-FW","2016-Q4","2016-11","2016-47",2,FW,HW,HW16,11,47,26,6,Saturday ,November ,2016-11-30,2016-11-27,2016-11-28,0,2016-11-28
1793,2016-11-27,2016,"2016-2-FW","2016-Q4","2016-11","2016-47",2,FW,HW,HW16,11,47,27,7,Sunday   ,November ,2016-11-30,2016-11-27,2016-11-28,0,2016-11-28
1794,2016-11-28,2016,"2016-2-FW","2016-Q4","2016-11","2016-48",2,FW,HW,HW16,11,48,28,1,Monday   ,November ,2016-11-30,2016-12-04,2016-11-28,1,2016-11-29
1795,2016-11-29,2016,"2016-2-FW","2016-Q4","2016-11","2016-48",2,FW,HW,HW16,11,48,29,2,Tuesday  ,November ,2016-11-30,2016-12-04,2016-11-29,1,2016-11-30
1796,2016-11-30,2016,"2016-2-FW","2016-Q4","2016-11","2016-48",2,FW,HW,HW16,11,48,30,3,Wednesday,November ,2016-11-30,2016-12-04,2016-11-30,1,2016-12-01
1797,2016-12-01,2016,"2016-2-FW","2016-Q4","2016-12","2016-48",2,FW,HW,HW16,12,48,1,4,Thursday ,December ,2016-12-31,2016-12-04,2016-12-01,1,2016-12-02
1798,2016-12-02,2016,"2016-2-FW","2016-Q4","2016-12","2016-48",2,FW,HW,HW16,12,48,2,5,Friday   ,December ,2016-12-31,2016-12-04,2016-12-02,1,2016-12-05
1799,2016-12-03,2016,"2016-2-FW","2016-Q4","2016-12","2016-48",2,FW,HW,HW16,12,48,3,6,Saturday ,December ,2016-12-31,2016-12-04,2016-12-05,0,2016-12-05
1800,2016-12-04,2016,"2016-2-FW","2016-Q4","2016-12","2016-48",2,FW,HW,HW16,12,48,4,7,Sunday   ,December ,2016-12-31,2016-12-04,2016-12-05,0,2016-12-05
